Protein	Protein ID	Entry Name	Gene	Length	Is Decoy	Is Contaminant	Organism	Protein Description	Protein Existence	Coverage	Protein Probability	Top Peptide Probability	Protein Qvalue	Total Peptides	Unique Peptides	Razor Peptides	Total Spectral Count	Unique Spectral Count	Razor Spectral Count	Total Intensity	Unique Intensity	Razor Intensity	Razor Assigned Modifications	Razor Observed Modifications	Indistinguishable Proteins
SPROHSA261910	SPROHSA261910	SPROHSA261910		85	false	false		SPROHSA261910		11.76	0.8885	0.9531	0.00547808764940	1	1	1	1	1	1	     0	     0	     0			
SPROHSA141887	SPROHSA141887	SPROHSA141887		80	false	false		SPROHSA141887		12.50	0.8883	0.9530	0.00547808764940	1	0	1	1	0	1	     0	     0	     0			SPROHSA278696
SPROHSA344168	SPROHSA344168	SPROHSA344168		53	false	false		SPROHSA344168		18.87	0.8880	0.9529	0.00593765462642	1	1	1	1	1	1	     0	     0	     0			
SPROHSA222469	SPROHSA222469	SPROHSA222469		15	false	false		SPROHSA222469		66.67	0.8878	0.9528	0.00593765462642	1	0	1	1	0	1	     0	     0	     0			SPROHSA299443
SPROHSA142174	SPROHSA142174	SPROHSA142174		56	false	false		SPROHSA142174		44.64	0.8877	0.9528	0.00593765462642	1	0	1	1	0	1	     0	     0	     0			SPROHSA264650, SPROHSA273109, SPROHSA54785, SPROHSA6429
SPROHSA131506	SPROHSA131506	SPROHSA131506		62	false	false		SPROHSA131506		14.52	0.8876	0.9527	0.00593765462642	1	0	1	1	0	1	     0	     0	     0			SPROHSA142828
SPROHSA20289	SPROHSA20289	SPROHSA20289		11	false	false		SPROHSA20289		100.00	0.8876	0.9527	0.00593765462642	1	0	1	1	0	1	     0	     0	     0			SPROHSA368301, SPROHSA535, SPROHSA62454
SPROHSA11921	SPROHSA11921	SPROHSA11921		28	false	false		SPROHSA11921		32.14	0.8874	0.9526	0.00593765462642	1	0	1	1	0	1	     0	     0	     0			SPROHSA154095, SPROHSA186138, SPROHSA374258, SPROHSA41441, SPROHSA77471, SPROHSA96129, SPROHSA98819
SPROHSA212489	SPROHSA212489	SPROHSA212489		99	false	false		SPROHSA212489		12.12	0.8873	0.9526	0.00593765462642	1	0	1	1	0	1	     0	     0	     0			SPROHSA35232
SPROHSA224884	SPROHSA224884	SPROHSA224884		68	false	false		SPROHSA224884		13.24	0.8869	0.9524	0.00593765462642	1	0	1	1	0	1	     0	     0	     0			SPROHSA317781, SPROHSA338676, SPROHSA357135, SPROHSA388511, SPROHSA60382
SPROHSA14316	SPROHSA14316	SPROHSA14316		95	false	false		SPROHSA14316		9.47	0.8867	0.9523	0.00593765462642	1	0	1	1	0	1	     0	     0	     0			SPROHSA241131, SPROHSA241132, SPROHSA251814, SPROHSA5964
SPROHSA385517	SPROHSA385517	SPROHSA385517		67	false	false		SPROHSA385517		13.43	0.8861	0.9520	0.00635696821516	1	0	1	1	0	1	     0	     0	     0			SPROHSA65708
SPROHSA183979	SPROHSA183979	SPROHSA183979		63	false	false		SPROHSA183979		15.87	0.8853	0.9517	0.00635696821516	1	1	1	1	1	1	     0	     0	     0			
SPROHSA301969	SPROHSA301969	SPROHSA301969		77	false	false		SPROHSA301969		11.69	0.8851	0.9516	0.00635696821516	1	0	1	1	0	1	     0	     0	     0			SPROHSA356115, SPROHSA363684
SPROHSA267993	SPROHSA267993	SPROHSA267993		27	false	false		SPROHSA267993		29.63	0.8849	0.9515	0.00635696821516	1	1	1	1	1	1	     0	     0	     0			
SPROHSA115573	SPROHSA115573	SPROHSA115573		22	false	false		SPROHSA115573		40.91	0.8847	0.9514	0.00635696821516	1	0	1	1	0	1	     0	     0	     0			SPROHSA265051, SPROHSA332838, SPROHSA333250
SPROHSA208393	SPROHSA208393	SPROHSA208393		15	false	false		SPROHSA208393		60.00	0.8847	0.9514	0.00635696821516	1	1	1	1	1	1	     0	     0	     0			
SPROHSA287909	SPROHSA287909	SPROHSA287909		100	false	false		SPROHSA287909		9.00	0.8844	0.9513	0.00635696821516	1	0	1	1	0	1	     0	     0	     0			SPROHSA38358
SPROHSA374289	SPROHSA374289	SPROHSA374289		99	false	false		SPROHSA374289		9.09	0.8844	0.9513	0.00635696821516	1	1	1	1	1	1	     0	     0	     0			
SPROHSA80597	SPROHSA80597	SPROHSA80597		62	false	false		SPROHSA80597		24.19	0.8844	0.9512	0.00635696821516	1	1	1	1	1	1	     0	     0	     0			
SPROHSA72933	SPROHSA72933	SPROHSA72933		62	false	false		SPROHSA72933		17.74	0.8843	0.9512	0.00635696821516	1	1	1	1	1	1	     0	     0	     0			
SPROHSA109235	SPROHSA109235	SPROHSA109235		91	false	false		SPROHSA109235		9.89	0.8828	0.9505	0.00679281901989	1	0	1	1	0	1	     0	     0	     0			SPROHSA17524, SPROHSA233830, SPROHSA69508, SPROHSA69509, SPROHSA75974, SPROHSA8764, SPROHSA8765
SPROHSA264050	SPROHSA264050	SPROHSA264050		90	false	false		SPROHSA264050		10.00	0.8827	0.9505	0.00679281901989	1	0	1	1	0	1	     0	     0	     0			SPROHSA343378
SPROHSA123194	SPROHSA123194	SPROHSA123194		99	false	false		SPROHSA123194		9.09	0.8813	0.9499	0.00679281901989	1	1	1	1	1	1	     0	     0	     0			
SPROHSA155261	SPROHSA155261	SPROHSA155261		22	false	false		SPROHSA155261		40.91	0.8807	0.9496	0.00725338491296	1	0	1	1	0	1	     0	     0	     0			SPROHSA268909, SPROHSA383823, SPROHSA385341, SPROHSA96412
SPROHSA267520	SPROHSA267520	SPROHSA267520		47	false	false		SPROHSA267520		19.15	0.8806	0.9496	0.00725338491296	1	1	1	1	1	1	     0	     0	     0			
SPROHSA155052	SPROHSA155052	SPROHSA155052		88	false	false		SPROHSA155052		12.50	0.8805	0.9495	0.00725338491296	1	1	1	1	1	1	     0	     0	     0			
SPROHSA124345	SPROHSA124345	SPROHSA124345		68	false	false		SPROHSA124345		16.18	0.8802	0.9494	0.00725338491296	1	0	1	1	0	1	     0	     0	     0			SPROHSA1341, SPROHSA173079, SPROHSA251155, SPROHSA29147, SPROHSA355140, SPROHSA355141, SPROHSA44344
SPROHSA189939	SPROHSA189939	SPROHSA189939		57	false	false		SPROHSA189939		17.54	0.8797	0.9491	0.00769600769601	1	0	1	1	0	1	     0	     0	     0			SPROHSA279702, SPROHSA280917, SPROHSA295026, SPROHSA340810, SPROHSA385290, SPROHSA387326
SPROHSA150122	SPROHSA150122	SPROHSA150122		93	false	false		SPROHSA150122		9.68	0.8796	0.9491	0.00769600769601	1	1	1	1	1	1	     0	     0	     0			
SPROHSA48383	SPROHSA48383	SPROHSA48383		60	false	false		SPROHSA48383		16.67	0.8795	0.9490	0.00769600769601	1	0	1	1	0	1	     0	     0	     0			SPROHSA7772
SPROHSA115408	SPROHSA115408	SPROHSA115408		65	false	false		SPROHSA115408		13.85	0.8790	0.9488	0.00812619502868	1	0	1	1	0	1	     0	     0	     0			SPROHSA174633
SPROHSA106056	SPROHSA106056	SPROHSA106056		47	false	false		SPROHSA106056		21.28	0.8789	0.9488	0.00812619502868	1	0	1	1	0	1	     0	     0	     0			SPROHSA126679, SPROHSA275012, SPROHSA283723, SPROHSA373648, SPROHSA93502
SPROHSA151946	SPROHSA151946	SPROHSA151946		35	false	false		SPROHSA151946		25.71	0.8788	0.9487	0.00812619502868	1	0	1	2	0	2	     0	     0	     0			SPROHSA233614
SPROHSA148385	SPROHSA148385	SPROHSA148385		41	false	false		SPROHSA148385		21.95	0.8774	0.9481	0.00812619502868	1	1	1	1	1	1	     0	     0	     0			
SPROHSA208285	SPROHSA208285	SPROHSA208285		22	false	false		SPROHSA208285		45.45	0.8769	0.9478	0.00812619502868	1	0	1	1	0	1	     0	     0	     0			SPROHSA310491
SPROHSA106019	SPROHSA106019	SPROHSA106019		73	false	false		SPROHSA106019		15.07	0.8765	0.9476	0.00852676456656	1	0	1	1	0	1	     0	     0	     0			SPROHSA106593, SPROHSA106594, SPROHSA107533, SPROHSA107534, SPROHSA176961, SPROHSA176962, SPROHSA288816, SPROHSA318799, SPROHSA370140, SPROHSA373251
SPROHSA165559	SPROHSA165559	SPROHSA165559		69	false	false		SPROHSA165559		15.94	0.8763	0.9476	0.00852676456656	1	0	1	1	0	1	     0	     0	     0			SPROHSA165560, SPROHSA201595, SPROHSA310235, SPROHSA368619, SPROHSA368620, SPROHSA53181
SPROHSA184770	SPROHSA184770	SPROHSA184770		92	false	false		SPROHSA184770		9.78	0.8762	0.9475	0.00852676456656	1	0	1	1	0	1	     0	     0	     0			SPROHSA250664
SPROHSA171685	SPROHSA171685	SPROHSA171685		73	false	false		SPROHSA171685		13.70	0.8751	0.9470	0.00852676456656	1	0	1	1	0	1	     0	     0	     0	4M(15.9949)		SPROHSA171686, SPROHSA190372, SPROHSA277241, SPROHSA277242, SPROHSA8068
SPROHSA144247	SPROHSA144247	SPROHSA144247		89	false	false		SPROHSA144247		10.11	0.8750	0.9470	0.00852676456656	1	0	1	1	0	1	     0	     0	     0			SPROHSA169139, SPROHSA169140, SPROHSA169141, SPROHSA17274, SPROHSA267274, SPROHSA267275, SPROHSA280216, SPROHSA280217, SPROHSA280218, SPROHSA284412, SPROHSA285450, SPROHSA285451, SPROHSA308221, SPROHSA35526, SPROHSA366706, SPROHSA366707, SPROHSA366708, SPROHSA372211, SPROHSA372212
SPROHSA90123	SPROHSA90123	SPROHSA90123		99	false	false		SPROHSA90123		9.09	0.8733	0.9462	0.00852676456656	1	1	1	1	1	1	     0	     0	     0			
SPROHSA101352	SPROHSA101352	SPROHSA101352		86	false	false		SPROHSA101352		10.47	0.8728	0.9459	0.00946969696970	1	0	1	1	0	1	     0	     0	     0			SPROHSA101353, SPROHSA231719, SPROHSA79420, SPROHSA79421
SPROHSA284346	SPROHSA284346	SPROHSA284346		70	false	false		SPROHSA284346		12.86	0.8726	0.9459	0.00946969696970	1	1	1	1	1	1	     0	     0	     0			
SPROHSA386072	SPROHSA386072	SPROHSA386072		80	false	false		SPROHSA386072		11.25	0.8719	0.9455	0.00979477611940	1	0	1	1	0	1	     0	     0	     0			SPROHSA53680, SPROHSA79607
SPROHSA172254	SPROHSA172254	SPROHSA172254		36	false	false		SPROHSA172254		25.00	0.8716	0.9454	0.00979477611940	1	0	1	1	0	1	     0	     0	     0			SPROHSA220822, SPROHSA236205, SPROHSA67302
SPROHSA241214	SPROHSA241214	SPROHSA241214		92	false	false		SPROHSA241214		10.87	0.8715	0.9454	0.00979477611940	1	0	1	1	0	1	     0	     0	     0			SPROHSA358143
SPROHSA171982	SPROHSA171982	SPROHSA171982		50	false	false		SPROHSA171982		18.00	0.8707	0.9450	0.00979477611940	1	0	1	1	0	1	     0	     0	     0			SPROHSA311070, SPROHSA47941
SPROHSA138818	SPROHSA138818	SPROHSA138818		82	false	false		SPROHSA138818		10.98	0.8695	0.9445	0.00979477611940	1	0	1	1	0	1	     0	     0	     0			SPROHSA191197
SPROHSA139164	SPROHSA139164	SPROHSA139164		36	false	false		SPROHSA139164		25.00	0.8684	0.9439	0.00979477611940	1	0	1	1	0	1	     0	     0	     0			SPROHSA139165
SPROHSA54330	SPROHSA54330	SPROHSA54330		81	false	false		SPROHSA54330		12.35	0.8684	0.9439	0.00979477611940	1	1	1	1	1	1	     0	     0	     0			
SPROHSA134880	SPROHSA134880	SPROHSA134880		43	false	false		SPROHSA134880		20.93	0.8683	0.9439	0.00979477611940	1	0	1	1	0	1	     0	     0	     0			SPROHSA383754, SPROHSA67426
SPROHSA123191	SPROHSA123191	SPROHSA123191		65	false	false		SPROHSA123191		13.85	0.8681	0.9438	0.00979477611940	1	1	1	1	1	1	     0	     0	     0			
SPROHSA221051	SPROHSA221051	SPROHSA221051		55	false	false		SPROHSA221051		20.00	0.8680	0.9438	0.00979477611940	1	1	1	1	1	1	     0	     0	     0			
SPROHSA149364	SPROHSA149364	SPROHSA149364		30	false	false		SPROHSA149364		33.33	0.8678	0.9437	0.00979477611940	1	0	1	1	0	1	     0	     0	     0			SPROHSA318787
SPROHSA350514	SPROHSA350514	SPROHSA350514		43	false	false		SPROHSA350514		23.26	0.8675	0.9435	0.01014760147601	1	0	1	1	0	1	     0	     0	     0			SPROHSA350515, SPROHSA350677
SPROHSA247970	SPROHSA247970	SPROHSA247970		69	false	false		SPROHSA247970		13.04	0.8673	0.9434	0.01014760147601	1	0	1	1	0	1	     0	     0	     0			SPROHSA9467
SPROHSA102495	SPROHSA102495	SPROHSA102495		75	false	false		SPROHSA102495		10.67	0.8670	0.9433	0.01014760147601	1	0	1	1	0	1	     0	     0	     0			SPROHSA102497, SPROHSA104932, SPROHSA156765, SPROHSA156766, SPROHSA161877, SPROHSA259370, SPROHSA266792, SPROHSA274118, SPROHSA279855, SPROHSA288785, SPROHSA288786, SPROHSA288787, SPROHSA289204, SPROHSA327039, SPROHSA333133, SPROHSA340715, SPROHSA340942, SPROHSA340944, SPROHSA345283, SPROHSA345285, SPROHSA350376, SPROHSA350378, SPROHSA376832, SPROHSA66846
SPROHSA56323	SPROHSA56323	SPROHSA56323		98	false	false		SPROHSA56323		9.18	0.8658	0.5708	0.20926021727884	1	0	0	2	0	0	     0	     0	     0			
SPROHSA161628	SPROHSA161628	SPROHSA161628		62	false	false		SPROHSA161628		14.52	0.8656	0.9426	0.01014760147601	1	0	1	2	0	2	     0	     0	     0			SPROHSA161629, SPROHSA201806, SPROHSA241977, SPROHSA339197, SPROHSA71185, SPROHSA75778
SPROHSA139731	SPROHSA139731	SPROHSA139731		82	false	false		SPROHSA139731		10.98	0.8655	0.9426	0.01014760147601	1	0	1	1	0	1	     0	     0	     0			SPROHSA206590, SPROHSA262966, SPROHSA281980, SPROHSA286704, SPROHSA331889
SPROHSA143091	SPROHSA143091	SPROHSA143091		30	false	false		SPROHSA143091		30.00	0.8649	0.9423	0.01014760147601	1	0	1	1	0	1	     0	     0	     0			SPROHSA174299, SPROHSA72932
SPROHSA255218	SPROHSA255218	SPROHSA255218		74	false	false		SPROHSA255218		13.51	0.8647	0.9422	0.01014760147601	1	1	1	1	1	1	     0	     0	     0			
SPROHSA266943	SPROHSA266943	SPROHSA266943		52	false	false		SPROHSA266943		17.31	0.8644	0.9421	0.01014760147601	1	1	1	1	1	1	     0	     0	     0			
SPROHSA321708	SPROHSA321708	SPROHSA321708		49	false	false		SPROHSA321708		18.37	0.8644	0.9421	0.01014760147601	1	0	1	1	0	1	     0	     0	     0			SPROHSA321709, SPROHSA358521, SPROHSA358522, SPROHSA358523
SPROHSA93894	SPROHSA93894	SPROHSA93894		87	false	false		SPROHSA93894		13.79	0.8644	0.9421	0.01014760147601	1	1	1	1	1	1	     0	     0	     0			
SPROHSA312395	SPROHSA312395	SPROHSA312395		83	false	false		SPROHSA312395		13.25	0.8642	0.9420	0.01014760147601	1	1	1	2	2	2	     0	     0	     0			
SPROHSA356128	SPROHSA356128	SPROHSA356128		49	false	false		SPROHSA356128		20.41	0.8642	0.9420	0.01014760147601	1	0	1	1	0	1	     0	     0	     0			SPROHSA362521
SPROHSA123774	SPROHSA123774	SPROHSA123774		44	false	false		SPROHSA123774		27.27	0.8640	0.9419	0.01056985294118	1	1	1	1	1	1	     0	     0	     0			
SPROHSA350471	SPROHSA350471	SPROHSA350471		93	false	false		SPROHSA350471		9.68	0.8638	0.9418	0.01056985294118	1	1	1	1	1	1	     0	     0	     0			
SPROHSA139423	SPROHSA139423	SPROHSA139423		83	false	false		SPROHSA139423		10.84	0.8635	0.9417	0.01056985294118	1	0	1	1	0	1	     0	     0	     0			SPROHSA28422, SPROHSA339872, SPROHSA37532, SPROHSA75991
SPROHSA155335	SPROHSA155335	SPROHSA155335		43	false	false		SPROHSA155335		25.58	0.8633	0.9416	0.01089423513391	1	0	1	1	0	1	     0	     0	     0			SPROHSA155336, SPROHSA155337
SPROHSA271688	SPROHSA271688	SPROHSA271688		25	false	false		SPROHSA271688		36.00	0.8627	0.9413	0.01089423513391	1	0	1	1	0	1	     0	     0	     0			SPROHSA296632, SPROHSA311294
SPROHSA129021	SPROHSA129021	SPROHSA129021		96	false	false		SPROHSA129021		10.42	0.8625	0.9412	0.01089423513391	1	0	1	1	0	1	     0	     0	     0			SPROHSA161924, SPROHSA243323, SPROHSA267352, SPROHSA267353, SPROHSA280679, SPROHSA321599, SPROHSA324354, SPROHSA354299
SPROHSA102084	SPROHSA102084	SPROHSA102084		51	false	false		SPROHSA102084		17.65	0.8623	0.9411	0.01089423513391	1	0	1	1	0	1	     0	     0	     0			SPROHSA146036, SPROHSA238714, SPROHSA291958, SPROHSA368109
SPROHSA120717	SPROHSA120717	SPROHSA120717		47	false	false		SPROHSA120717		19.15	0.8618	0.9408	0.01089423513391	1	0	1	1	0	1	     0	     0	     0			SPROHSA127001, SPROHSA186457, SPROHSA242706, SPROHSA363642, SPROHSA371318, SPROHSA382959, SPROHSA52072, SPROHSA65489
SPROHSA348997	SPROHSA348997	SPROHSA348997		98	false	false		SPROHSA348997		9.18	0.8612	0.9406	0.01089423513391	1	1	1	1	1	1	     0	     0	     0			
SPROHSA194978	SPROHSA194978	SPROHSA194978		45	false	false		SPROHSA194978		20.00	0.8611	0.9405	0.01089423513391	1	1	1	1	1	1	     0	     0	     0			
SPROHSA327185	SPROHSA327185	SPROHSA327185		39	false	false		SPROHSA327185		25.64	0.8611	0.9405	0.01089423513391	1	0	1	1	0	1	     0	     0	     0			SPROHSA327186, SPROHSA331977
SPROHSA152082	SPROHSA152082	SPROHSA152082		95	false	false		SPROHSA152082		9.47	0.8605	0.9402	0.01089423513391	1	1	1	1	1	1	     0	     0	     0			
SPROHSA353609	SPROHSA353609	SPROHSA353609		97	false	false		SPROHSA353609		8.25	0.8605	0.9403	0.01089423513391	1	0	1	1	0	1	     0	     0	     0			SPROHSA5635
SPROHSA14346	SPROHSA14346	SPROHSA14346		13	false	false		SPROHSA14346		84.62	0.8603	0.9402	0.01089423513391	1	0	1	1	0	1	     0	     0	     0			SPROHSA208927, SPROHSA270918, SPROHSA323338, SPROHSA91043
SPROHSA135460	SPROHSA135460	SPROHSA135460		36	false	false		SPROHSA135460		25.00	0.8602	0.9401	0.01089423513391	1	1	1	1	1	1	     0	     0	     0			
SPROHSA123661	SPROHSA123661	SPROHSA123661		96	false	false		SPROHSA123661		9.38	0.8591	0.9396	0.01119068934646	1	0	1	1	0	1	     0	     0	     0			SPROHSA334556
SPROHSA124901	SPROHSA124901	SPROHSA124901		54	false	false		SPROHSA124901		16.67	0.8589	0.9395	0.01119068934646	1	0	1	1	0	1	     0	     0	     0			SPROHSA124902, SPROHSA131550, SPROHSA13616, SPROHSA13617, SPROHSA223562, SPROHSA223563, SPROHSA232626, SPROHSA232627, SPROHSA263794, SPROHSA263795, SPROHSA271650, SPROHSA271651, SPROHSA278995, SPROHSA278996
SPROHSA150143	SPROHSA150143	SPROHSA150143		63	false	false		SPROHSA150143		14.29	0.8589	0.9395	0.01119068934646	1	1	1	1	1	1	     0	     0	     0			
SPROHSA312974	SPROHSA312974	SPROHSA312974		87	false	false		SPROHSA312974		10.34	0.8588	0.9395	0.01119068934646	1	1	1	1	1	1	     0	     0	     0			
SPROHSA111280	SPROHSA111280	SPROHSA111280		69	false	false		SPROHSA111280		11.59	0.8582	0.9392	0.01119068934646	1	0	1	1	0	1	     0	     0	     0			SPROHSA111281, SPROHSA114751, SPROHSA114752, SPROHSA115451, SPROHSA115452, SPROHSA222857, SPROHSA222858, SPROHSA251642, SPROHSA285926, SPROHSA285927, SPROHSA344062, SPROHSA360141, SPROHSA360142, SPROHSA37720, SPROHSA37721
SPROHSA100647	SPROHSA100647	SPROHSA100647		77	false	false		SPROHSA100647		11.69	0.8575	0.9389	0.01119068934646	1	1	1	1	1	1	     0	     0	     0			
SPROHSA319491	SPROHSA319491	SPROHSA319491		23	false	false		SPROHSA319491		39.13	0.8565	0.9384	0.01119068934646	1	1	1	1	1	1	     0	     0	     0			
SPROHSA114133	SPROHSA114133	SPROHSA114133		92	false	false		SPROHSA114133		10.87	0.8557	0.9380	0.01150951748561	1	0	1	1	0	1	     0	     0	     0			SPROHSA120943, SPROHSA135923, SPROHSA210513, SPROHSA23266, SPROHSA238043, SPROHSA254802, SPROHSA283486, SPROHSA286505, SPROHSA359618, SPROHSA40486
SPROHSA122884	SPROHSA122884	SPROHSA122884		98	false	false		SPROHSA122884		10.20	0.8557	0.9380	0.01150951748561	1	0	1	1	0	1	     0	     0	     0			SPROHSA122885
SPROHSA19078	SPROHSA19078	SPROHSA19078		67	false	false		SPROHSA19078		13.43	0.8555	0.9379	0.01150951748561	1	0	1	1	0	1	     0	     0	     0			SPROHSA21038, SPROHSA383028, SPROHSA80343
SPROHSA104589	SPROHSA104589	SPROHSA104589		59	false	false		SPROHSA104589		15.25	0.8548	0.9376	0.01150951748561	1	0	1	1	0	1	     0	     0	     0			SPROHSA104590, SPROHSA21485, SPROHSA237287, SPROHSA237288
SPROHSA259164	SPROHSA259164	SPROHSA259164		23	false	false		SPROHSA259164		39.13	0.8548	0.9376	0.01150951748561	1	1	1	1	1	1	     0	     0	     0			
SPROHSA72392	SPROHSA72392	SPROHSA72392		25	false	false		SPROHSA72392		36.00	0.8546	0.9375	0.01150951748561	1	1	1	1	1	1	     0	     0	     0			
SPROHSA167281	SPROHSA167281	SPROHSA167281		55	false	false		SPROHSA167281		16.36	0.8545	0.9374	0.01150951748561	1	0	1	1	0	1	     0	     0	     0			SPROHSA253625, SPROHSA284269, SPROHSA59494
SPROHSA178795	SPROHSA178795	SPROHSA178795		83	false	false		SPROHSA178795		12.05	0.8544	0.9374	0.01150951748561	1	0	1	1	0	1	     0	     0	     0			SPROHSA235041
SPROHSA285348	SPROHSA285348	SPROHSA285348		99	false	false		SPROHSA285348		9.09	0.8540	0.9372	0.01150951748561	1	1	1	1	1	1	     0	     0	     0			
SPROHSA204689	SPROHSA204689	SPROHSA204689		24	false	false		SPROHSA204689		41.67	0.8536	0.9370	0.01150951748561	1	1	1	1	1	1	     0	     0	     0			
SPROHSA115205	SPROHSA115205	SPROHSA115205		81	false	false		SPROHSA115205		9.88	0.8527	0.9366	0.01150951748561	1	0	1	1	0	1	     0	     0	     0			SPROHSA115206, SPROHSA118809, SPROHSA118810, SPROHSA119944, SPROHSA123114, SPROHSA123115, SPROHSA123452, SPROHSA123453, SPROHSA157572, SPROHSA157573, SPROHSA161833, SPROHSA161834, SPROHSA161835, SPROHSA161836, SPROHSA166493, SPROHSA166494, SPROHSA177375, SPROHSA177376, SPROHSA261405, SPROHSA261406, SPROHSA302269, SPROHSA302270, SPROHSA302271, SPROHSA302272, SPROHSA376661, SPROHSA376662
SPROHSA114048	SPROHSA114048	SPROHSA114048		92	false	false		SPROHSA114048		11.96	0.8520	0.9362	0.01150951748561	1	0	1	1	0	1	     0	     0	     0			SPROHSA133978
SPROHSA132078	SPROHSA132078	SPROHSA132078		72	false	false		SPROHSA132078		13.89	0.8518	0.9362	0.01150951748561	1	0	1	1	0	1	     0	     0	     0			SPROHSA218329, SPROHSA256477, SPROHSA288120, SPROHSA316246, SPROHSA327508, SPROHSA389552, SPROHSA82757
SPROHSA134571	SPROHSA134571	SPROHSA134571		87	false	false		SPROHSA134571		10.34	0.8514	0.9360	0.01150951748561	1	0	1	1	0	1	     0	     0	     0			SPROHSA134572, SPROHSA150408, SPROHSA290097, SPROHSA290098, SPROHSA96961
SPROHSA239948	SPROHSA239948	SPROHSA239948		84	false	false		SPROHSA239948		11.90	0.8513	0.9359	0.01173402868318	1	0	1	1	0	1	     0	     0	     0			SPROHSA282397
SPROHSA175587	SPROHSA175587	SPROHSA175587		62	false	false		SPROHSA175587		14.52	0.8509	0.9357	0.01173402868318	1	0	1	1	0	1	     0	     0	     0			SPROHSA258702, SPROHSA334392
SPROHSA269887	SPROHSA269887	SPROHSA269887		55	false	false		SPROHSA269887		20.00	0.8494	0.9350	0.01173402868318	1	1	1	1	1	1	     0	     0	     0			
SPROHSA144329	SPROHSA144329	SPROHSA144329		57	false	false		SPROHSA144329		14.04	0.8493	0.9350	0.01173402868318	1	0	1	1	0	1	     0	     0	     0			SPROHSA216607, SPROHSA291621
SPROHSA169276	SPROHSA169276	SPROHSA169276		49	false	false		SPROHSA169276		18.37	0.8484	0.9345	0.01173402868318	1	0	1	1	0	1	     0	     0	     0			SPROHSA281229, SPROHSA289505, SPROHSA380776, SPROHSA82707
SPROHSA122948	SPROHSA122948	SPROHSA122948		57	false	false		SPROHSA122948		17.54	0.8479	0.9343	0.01173402868318	1	0	1	1	0	1	     0	     0	     0			SPROHSA192623, SPROHSA226863, SPROHSA250303, SPROHSA340955
SPROHSA208770	SPROHSA208770	SPROHSA208770		37	false	false		SPROHSA208770		29.73	0.8475	0.9341	0.01173402868318	1	1	1	1	1	1	     0	     0	     0			
SPROHSA113735	SPROHSA113735	SPROHSA113735		85	false	false		SPROHSA113735		11.76	0.8466	0.9337	0.01173402868318	1	0	1	1	0	1	     0	     0	     0			SPROHSA113736, SPROHSA148240, SPROHSA148241, SPROHSA1498, SPROHSA191915, SPROHSA323548, SPROHSA323549, SPROHSA323550, SPROHSA383919, SPROHSA383920, SPROHSA40877
SPROHSA137698	SPROHSA137698	SPROHSA137698		31	false	false		SPROHSA137698		35.48	0.8465	0.9336	0.01173402868318	1	0	1	1	0	1	     0	     0	     0			SPROHSA162161, SPROHSA256397
SPROHSA21010	SPROHSA21010	SPROHSA21010		43	false	false		SPROHSA21010		20.93	0.8463	0.9335	0.01173402868318	1	0	1	1	0	1	     0	     0	     0			SPROHSA219928, SPROHSA308172
SPROHSA155936	SPROHSA155936	SPROHSA155936		63	false	false		SPROHSA155936		14.29	0.8456	0.9332	0.01173402868318	1	0	1	1	0	1	     0	     0	     0			SPROHSA385238
SPROHSA182469	SPROHSA182469	SPROHSA182469		77	false	false		SPROHSA182469		11.69	0.8448	0.9328	0.01173402868318	1	0	1	1	0	1	     0	     0	     0			SPROHSA182470, SPROHSA364890, SPROHSA364891
SPROHSA168960	SPROHSA168960	SPROHSA168960		42	false	false		SPROHSA168960		26.19	0.8447	0.9328	0.01173402868318	1	0	1	1	0	1	     0	     0	     0			SPROHSA198493, SPROHSA209887, SPROHSA232931, SPROHSA281996, SPROHSA391205
SPROHSA61292	SPROHSA61292	SPROHSA61292		58	false	false		SPROHSA61292		17.24	0.8437	0.9323	0.01173402868318	1	1	1	1	1	1	     0	     0	     0			
