PROTID	GENEID	GRLCL_1D_ETHCD_INT	GRLCL_1D_HCD_INT	GRLCL_2D_ETHCD_INT	
na	na	GRLCL_1D	GRLCL_1D	GRLCL_2D	
Q92878	RAD50	0.000000	0.000000	0.000000	
Q96N96	SPATA13	0.000000	0.000000	0.000000	
P17676	CEBPB	0.000000	0.000000	0.000000	
P99999	CYCS	0.000000	0.000000	0.000000	
Q8N3J3	HROB	0.000000	0.000000	0.000000	
Q9UHY1	NRBP1	0.000000	0.000000	0.000000	
Q9UPQ8	DOLK	0.000000	0.000000	0.000000	
Q32MH5	ATOSA	0.000000	0.000000	0.000000	
Q8TF20	ZNF721	0.000000	0.000000	0.000000	
Q9NX63	CHCHD3	0.000000	0.000000	0.000000	
Q9Y3A3	MOB4	0.000000	0.000000	0.000000	
Q66GS9	CEP135	0.000000	0.000000	0.000000	
Q9HBM0	VEZT	0.000000	0.000000	0.000000	
Q9UQ13	SHOC2	0.000000	0.000000	0.000000	
Q5M775	SPECC1	0.000000	0.000000	0.000000	
Q5TC82	RC3H1	0.000000	0.000000	0.000000	
Q9UIQ6	LNPEP	0.000000	0.000000	0.000000	
Q8TEV9	SMCR8	0.000000	0.000000	0.000000	
Q96QK1	VPS35	0.000000	0.000000	0.000000	
O14617	AP3D1	0.000000	0.000000	0.000000	
O94766	B3GAT3	0.000000	0.000000	0.000000	
Q12849	GRSF1	0.000000	0.000000	0.000000	
Q8IV04	TBC1D10C	0.000000	0.000000	0.000000	
Q969E2	SCAMP4	0.000000	0.000000	0.000000	
Q01469	FABP5	0.000000	0.000000	0.000000	
Q13443	ADAM9	0.000000	0.000000	0.000000	
Q96AJ9	VTI1A	0.000000	0.000000	0.000000	
Q9NTI7	INKA2	0.000000	0.000000	0.000000	
Q8IWA0	WDR75	0.000000	0.000000	0.000000	
Q96HC4	PDLIM5	0.000000	0.000000	0.000000	
Q9NWZ3	IRAK4	0.000000	0.000000	0.000000	
Q9NYR9	NKIRAS2	0.000000	0.000000	0.000000	
A2RTX5	TARS3	0.000000	0.000000	0.000000	
O14777	NDC80	0.000000	0.000000	0.000000	
Q9H0A9	SPATC1L	0.000000	0.000000	0.000000	
O95613	PCNT	0.000000	0.000000	0.000000	
P50579	METAP2	0.000000	0.000000	0.000000	
Q96SK2	TMEM209	0.000000	0.000000	0.000000	
Q9NWQ9	C14orf119	0.000000	0.000000	0.000000	
O43823	AKAP8	0.000000	0.000000	0.000000	
P09496	CLTA	0.000000	0.000000	0.000000	
P54259	ATN1	0.000000	0.000000	0.000000	
Q8IWA5	SLC44A2	0.000000	0.000000	0.000000	
Q96NC0	ZMAT2	0.000000	0.000000	0.000000	
Q9BVW5	TIPIN	0.000000	0.000000	0.000000	
Q9UMS0	NFU1	0.000000	0.000000	0.000000	
Q9Y6A4	CFAP20	0.000000	0.000000	0.000000	
P56524	HDAC4	0.000000	0.000000	0.000000	
Q6ZN18	AEBP2	0.000000	0.000000	0.000000	
O15066	KIF3B	0.000000	0.000000	0.000000	
P84085	ARF5	0.000000	0.000000	0.000000	
Q96Q11	TRNT1	0.000000	0.000000	0.000000	
P05496	ATP5MC1	0.000000	0.000000	0.000000	
P16298	PPP3CB	0.000000	0.000000	0.000000	
Q9H165	BCL11A	0.000000	0.000000	0.000000	
O75190	DNAJB6	0.000000	0.000000	0.000000	
P60900	PSMA6	0.000000	0.000000	0.000000	
Q8NEY8	PPHLN1	0.000000	0.000000	0.000000	
Q96CM3	RPUSD4	0.000000	0.000000	0.000000	
Q00577	PURA	0.000000	0.000000	0.000000	
Q4AC94	C2CD3	0.000000	0.000000	0.000000	
Q96QK8	SMIM14	0.000000	0.000000	0.000000	
Q96EV2	RBM33	0.000000	0.000000	0.000000	
O76080	ZFAND5	0.000000	0.000000	0.000000	
P01019	AGT	0.000000	0.000000	0.000000	
Q8WY98	TMEM234	0.000000	0.000000	0.000000	
Q86TI0	TBC1D1	0.000000	0.000000	0.000000	
Q8WU79	SMAP2	0.000000	0.000000	0.000000	
Q92552	MRPS27	0.000000	0.000000	0.000000	
Q9NZN8	CNOT2	0.000000	0.000000	0.000000	
P55011	SLC12A2	0.000000	0.000000	0.000000	
Q9H6F2	TMEM38A	0.000000	0.000000	0.000000	
Q14139	UBE4A	0.000000	0.000000	0.000000	
Q9NR48	ASH1L	0.000000	0.000000	0.000000	
Q9UBF8	PI4KB	0.000000	0.000000	0.000000	
Q00688	FKBP3	0.000000	0.000000	0.000000	
Q14154	DELE1	0.000000	0.000000	0.000000	
Q9BZL6	PRKD2	0.000000	0.000000	0.000000	
Q9HBM1	SPC25	0.000000	0.000000	0.000000	
P55197	MLLT10	0.000000	0.000000	0.000000	
P81274	GPSM2	0.000000	0.000000	0.000000	
Q4AE62	QTMAN	0.000000	0.000000	0.000000	
Q9BTU6	PI4K2A	0.000000	0.000000	0.000000	
Q9NVA1	UQCC1	0.000000	0.000000	0.000000	
O75746	SLC25A12	0.000000	0.000000	0.000000	
P48169	GABRA4	0.000000	0.000000	0.000000	
Q86XF0	DHFR2	0.000000	0.000000	0.000000	
Q8N4B5	PRR18	0.000000	0.000000	0.000000	
Q96C90	PPP1R14B	0.000000	0.000000	0.000000	
Q96HQ2	CDKN2AIPNL	0.000000	0.000000	0.000000	
Q9C0B1	FTO	0.000000	0.000000	0.000000	
Q9ULT0	TTC7A	0.000000	0.000000	0.000000	
Q9Y6J9	TAF6L	0.000000	0.000000	0.000000	
P50542	PEX5	0.000000	0.000000	0.000000	
Q13769	THOC5	0.000000	0.000000	0.000000	
O43159	RRP8	0.000000	0.000000	0.000000	
Q14376	GALE	0.000000	0.000000	0.000000	
A8MTT3	CEBPZOS	0.000000	0.000000	0.000000	
Q9Y2Y0	ARL2BP	0.000000	0.000000	0.000000	
O00151	PDLIM1	0.000000	0.000000	0.000000	
Q6SPF0	SAMD1	0.000000	0.000000	0.000000	
Q8N2I2	ZNF619	0.000000	0.000000	0.000000	
O43298	ZBTB43	0.000000	0.000000	0.000000	
P21291	CSRP1	0.000000	0.000000	0.000000	
Q5JVL4	EFHC1	0.000000	0.000000	0.000000	
Q86XK2	FBXO11	0.000000	0.000000	0.000000	
Q9UK73	FEM1B	0.000000	0.000000	0.000000	
P78371	CCT2	0.000000	0.000000	0.000000	
Q86WT1	IFT70A	0.000000	0.000000	0.000000	
Q9UMS4	PRPF19	0.000000	0.000000	0.000000	
Q9H1C4	UNC93B1	0.000000	0.000000	0.000000	
Q9NX38	ABITRAM	0.000000	0.000000	0.000000	
Q9UNH7	SNX6	0.000000	0.000000	0.000000	
Q8TCT8	SPPL2A	0.000000	0.000000	0.000000	
Q9NXS2	QPCTL	0.000000	0.000000	0.000000	
Q9NZL9	MAT2B	0.000000	0.000000	0.000000	
Q9NWB7	IFT57	0.000000	0.000000	0.000000	
Q12851	MAP4K2	0.000000	0.000000	0.000000	
P49336	CDK8	0.000000	0.000000	0.000000	
Q8IY26	PLPP6	0.000000	0.000000	0.000000	
Q8NBU5	ATAD1	0.000000	0.000000	0.000000	
Q8TBZ8	ZNF564	0.000000	0.000000	0.000000	
Q969H0	FBXW7	0.000000	0.000000	0.000000	
P83436	COG7	0.000000	0.000000	0.000000	
Q04656	ATP7A	0.000000	0.000000	0.000000	
Q9Y282	ERGIC3	0.000000	0.000000	0.000000	
O00443	PIK3C2A	0.000000	0.000000	0.000000	
Q15020	SART3	0.000000	0.000000	0.000000	
Q5QJE6	DNTTIP2	0.000000	0.000000	0.000000	
Q6NUM6	TYW1B	0.000000	0.000000	0.000000	
O94830	DDHD2	0.000000	0.000000	0.000000	
O95620	DUS4L	0.000000	0.000000	0.000000	
P31948	STIP1	0.000000	0.000000	0.000000	
Q9NXH9	TRMT1	0.000000	0.000000	0.000000	
O14602	EIF1AY	0.000000	0.000000	0.000000	
P05198	EIF2S1	0.000000	0.000000	0.000000	
Q9NP58	ABCB6	0.000000	0.000000	0.000000	
O94898	LRIG2	0.000000	0.000000	0.000000	
Q8TCT0	CERK	0.000000	0.000000	0.000000	
A0A096LP01	SMIM26	0.000000	0.000000	0.000000	
Q13444	ADAM15	0.000000	0.000000	0.000000	
Q08623	PUDP	0.000000	0.000000	0.000000	
Q96BQ5	CCDC127	0.000000	0.000000	0.000000	
Q9UHP3	USP25	0.000000	0.000000	0.000000	
Q2LD37	BLTP1	0.000000	0.000000	0.000000	
Q9Y6G1	TMEM14A	0.000000	0.000000	0.000000	
Q9BWS9	CHID1	0.000000	0.000000	0.000000	
O43934	MFSD11	0.000000	0.000000	0.000000	
Q15788	NCOA1	0.000000	0.000000	0.000000	
Q9Y2U5	MAP3K2	0.000000	0.000000	0.000000	
O15116	LSM1	0.000000	0.000000	0.000000	
P15153	RAC2	0.000000	0.000000	0.000000	
Q7Z7E8	UBE2Q1	0.000000	0.000000	0.000000	
Q9Y221	NIP7	0.000000	0.000000	0.000000	
Q13564	NAE1	0.000000	0.000000	0.000000	
A6NCL7	ANKRD33B	0.000000	0.000000	0.000000	
Q13118	KLF10	0.000000	0.000000	0.000000	
O00764	PDXK	0.000000	0.000000	0.000000	
Q8WVI0	UQCC5	0.000000	0.000000	0.000000	
Q9H649	NSUN3	0.000000	0.000000	0.000000	
O75146	HIP1R	0.000000	0.000000	0.000000	
Q96EU6	RRP36	0.000000	0.000000	0.000000	
Q9NWX5	ASB6	0.000000	0.000000	0.000000	
O15379	HDAC3	0.000000	0.000000	0.000000	
Q14978	NOLC1	0.000000	0.000000	0.000000	
Q8IVB5	LIX1L	0.000000	0.000000	0.000000	
Q6QNY0	BLOC1S3	0.000000	0.000000	0.000000	
Q9BQ61	TRIR	0.000000	0.000000	0.000000	
O00178	GTPBP1	0.000000	0.000000	0.000000	
Q09161	NCBP1	0.000000	0.000000	0.000000	
Q9Y5X2	SNX8	0.000000	0.000000	0.000000	
O75410	TACC1	0.000000	0.000000	0.000000	
E0CX11	STMP1	0.000000	0.000000	0.000000	
O75955	FLOT1	0.000000	0.000000	0.000000	
Q92696	RABGGTA	0.000000	0.000000	0.000000	
Q96N46	TTC14	0.000000	0.000000	0.000000	
Q86W56	PARG	0.000000	0.000000	0.000000	
Q96BY7	ATG2B	0.000000	0.000000	0.000000	
P07686	HEXB	0.000000	0.000000	0.000000	
Q9P0J1	PDP1	0.000000	0.000000	0.000000	
Q9UKK9	NUDT5	0.000000	0.000000	0.000000	
Q9Y3F4	STRAP	0.000000	0.000000	0.000000	
Q16236	NFE2L2	0.000000	0.000000	0.000000	
Q5T0U0	CCDC122	0.000000	0.000000	0.000000	
Q9P2Y5	UVRAG	0.000000	0.000000	0.000000	
A0A9L9PY65		0.000000	0.000000	0.000000	
P15036	ETS2	0.000000	0.000000	0.000000	
Q8NCE0	TSEN2	0.000000	0.000000	0.000000	
Q9BST9	RTKN	0.000000	0.000000	0.000000	
O43292	GPAA1	0.000000	0.000000	0.000000	
Q9BYI3	HYCC1	0.000000	0.000000	0.000000	
A0A8I5QKQ9		0.000000	0.000000	0.000000	
O15033	AREL1	0.000000	0.000000	0.000000	
Q07817	BCL2L1	0.000000	0.000000	0.000000	
Q3KQV9	UAP1L1	0.000000	0.000000	0.000000	
Q7Z7L9	ZSCAN2	0.000000	0.000000	0.000000	
Q6PK81	ZNF773	0.000000	0.000000	0.000000	
Q86YE8	ZNF573	0.000000	0.000000	0.000000	
Q9BQB6	VKORC1	0.000000	0.000000	0.000000	
Q8N2K1	UBE2J2	0.000000	0.000000	0.000000	
Q8NCA5	FAM98A	0.000000	0.000000	0.000000	
Q9HCE7	SMURF1	0.000000	0.000000	0.000000	
P30044	PRDX5	0.000000	0.000000	0.000000	
Q9H0E2	TOLLIP	0.000000	0.000000	0.000000	
Q9NVN8	GNL3L	0.000000	0.000000	0.000000	
Q9UK97	FBXO9	0.000000	0.000000	0.000000	
O43237	DYNC1LI2	0.000000	0.000000	0.000000	
O75037	KIF21B	0.000000	0.000000	0.000000	
Q8WWB7	GLMP	0.000000	0.000000	0.000000	
Q5VST6	ABHD17B	0.000000	0.000000	0.000000	
Q9GZT3	SLIRP	0.000000	0.000000	0.000000	
Q96JG6	VPS50	0.000000	0.000000	0.000000	
Q9UN37	VPS4A	0.000000	0.000000	0.000000	
O94805	ACTL6B	0.000000	0.000000	0.000000	
O95136	S1PR2	0.000000	0.000000	0.000000	
O95754	SEMA4F	0.000000	0.000000	0.000000	
O14686	KMT2D	0.000000	0.000000	0.000000	
Q96HR3	MED30	0.000000	0.000000	0.000000	
P24539	ATP5PB	0.000000	0.000000	0.000000	
Q10469	MGAT2	0.000000	0.000000	0.000000	
O95400	CD2BP2	0.000000	0.000000	0.000000	
P52788	SMS	0.000000	0.000000	0.000000	
P82650	MRPS22	0.000000	0.000000	0.000000	
Q7Z7F7	MRPL55	0.000000	0.000000	0.000000	
Q9H1K1	ISCU	0.000000	0.000000	0.000000	
Q16576	RBBP7	0.000000	0.000000	0.000000	
P42336	PIK3CA	0.000000	0.000000	0.000000	
Q8N668	COMMD1	0.000000	0.000000	0.000000	
Q96HE8	TMEM80	0.000000	0.000000	0.000000	
Q9UI30	TRMT112	0.000000	0.000000	0.000000	
P02647	APOA1	0.000000	0.000000	0.000000	
Q8TEQ8	PIGO	0.000000	0.000000	0.000000	
Q9BUN1	MENT	0.000000	0.000000	0.000000	
P48723	HSPA13	0.000000	0.000000	0.000000	
Q8TF50	ZNF526	0.000000	0.000000	0.000000	
Q3ZCQ8	TIMM50	0.000000	0.000000	0.000000	
Q9H078	CLPB	0.000000	0.000000	0.000000	
O95347	SMC2	0.000000	0.000000	0.000000	
P15692	VEGFA	0.000000	0.000000	0.000000	
P35580	MYH10	0.000000	0.000000	0.000000	
Q9BUR5	APOO	0.000000	0.000000	0.000000	
P11766	ADH5	0.000000	0.000000	0.000000	
Q9HB65	ELL3	0.000000	0.000000	0.000000	
P06744	GPI	0.000000	0.000000	0.000000	
Q5JPH6	EARS2	0.000000	0.000000	0.000000	
P19634	SLC9A1	0.000000	0.000000	0.000000	
Q9UJX4	ANAPC5	0.000000	0.000000	0.000000	
P48380	RFX3	0.000000	0.000000	0.000000	
Q9ULR0	ISY1	0.000000	0.000000	0.000000	
Q5VYV7	SLX4IP	0.000000	0.000000	0.000000	
O15347	HMGB3	0.000000	0.000000	0.000000	
Q9NPA8	ENY2	0.000000	0.000000	0.000000	
Q04725	TLE2	0.000000	0.000000	0.000000	
Q15386	UBE3C	0.000000	0.000000	0.000000	
Q8N0X2	SPAG16	0.000000	0.000000	0.000000	
Q86VD9	PIGZ	0.000000	0.000000	0.000000	
Q9Y6C9	MTCH2	0.000000	0.000000	0.000000	
P26640	VARS1	0.000000	0.000000	0.000000	
Q8IVW6	ARID3B	0.000000	0.000000	0.000000	
Q8NC96	NECAP1	0.000000	0.000000	0.000000	
Q8N5I4	DHRSX	0.000000	0.000000	0.000000	
P46939	UTRN	0.000000	0.000000	0.000000	
Q7Z2F6	KRABD5	0.000000	0.000000	0.000000	
Q8NHP8	PLBD2	0.000000	0.000000	0.000000	
Q9HD40	SEPSECS	0.000000	0.000000	0.000000	
Q8IUI8	CRLF3	0.000000	0.000000	0.000000	
Q9UBW7	ZMYM2	0.000000	0.000000	0.000000	
Q9UNH5	CDC14A	0.000000	0.000000	0.000000	
Q96A46	SLC25A28	0.000000	0.000000	0.000000	
Q96EL2	MRPS24	0.000000	0.000000	0.000000	
Q13519	PNOC	0.000000	0.000000	0.000000	
Q86XR8	CEP57	0.000000	0.000000	0.000000	
Q15078	CDK5R1	0.000000	0.000000	0.000000	
O95848	NUDT14	0.000000	0.000000	0.000000	
O14981	BTAF1	0.000000	0.000000	0.000000	
Q9NRJ4	TULP4	0.000000	0.000000	0.000000	
P08236	GUSB	0.000000	0.000000	0.000000	
Q8TF42	UBASH3B	0.000000	0.000000	0.000000	
Q9Y6X2	PIAS3	0.000000	0.000000	0.000000	
P48634	PRRC2A	0.000000	0.000000	0.000000	
Q13085	ACACA	0.000000	0.000000	0.000000	
Q86XI8	ZSWIM9	0.000000	0.000000	0.000000	
Q9BRT2	UQCC2	0.000000	0.000000	0.000000	
O14727	APAF1	0.000000	0.000000	0.000000	
Q96JM7	L3MBTL3	0.000000	0.000000	0.000000	
Q86WN1	FCHSD1	0.000000	0.000000	0.000000	
Q8NBJ5	COLGALT1	0.000000	0.000000	0.000000	
Q86Y97	KMT5C	0.000000	0.000000	0.000000	
Q9Y275	TNFSF13B	0.000000	0.000000	0.000000	
P98153	DGCR2	0.000000	0.000000	0.000000	
Q86YV9	HPS6	0.000000	0.000000	0.000000	
Q14677	CLINT1	0.000000	0.000000	0.000000	
Q96FZ2	HMCES	0.000000	0.000000	0.000000	
P30520	ADSS2	0.000000	0.000000	0.000000	
Q96B23	ARK2N	0.000000	0.000000	0.000000	
Q96IZ0	PAWR	0.000000	0.000000	0.000000	
Q9NVR5	DNAAF2	0.000000	0.000000	0.000000	
Q07021	C1QBP	0.000000	0.000000	0.000000	
Q96L73	NSD1	0.000000	0.000000	0.000000	
Q9UPR3	SMG5	0.000000	0.000000	0.000000	
P61966	AP1S1	0.000000	0.000000	0.000000	
P16070	CD44	0.000000	0.000000	0.000000	
P23743	DGKA	0.000000	0.000000	0.000000	
P50591	TNFSF10	0.000000	0.000000	0.000000	
Q9BVI4	NOC4L	0.000000	0.000000	0.000000	
Q9H6P5	TASP1	0.000000	0.000000	0.000000	
Q9HCE5	METTL14	0.000000	0.000000	0.000000	
Q9BY32	ITPA	0.000000	0.000000	0.000000	
Q9NZC3	GDE1	0.000000	0.000000	0.000000	
O75438	NDUFB1	0.000000	0.000000	0.000000	
Q5SWA1	PPP1R15B	0.000000	0.000000	0.000000	
Q9NRC8	SIRT7	0.000000	0.000000	0.000000	
A5PLN9	TRAPPC13	0.000000	0.000000	0.000000	
P10124	SRGN	0.000000	0.000000	0.000000	
P22033	MMUT	0.000000	0.000000	0.000000	
Q92733	PRCC	0.000000	0.000000	0.000000	
Q15652	JMJD1C	0.000000	0.000000	0.000000	
P15531	NME1	0.000000	0.000000	0.000000	
Q99640	PKMYT1	0.000000	0.000000	0.000000	
P08240	SRPRA	0.000000	0.000000	0.000000	
Q96EY9	ADAT3	0.000000	0.000000	0.000000	
P01920	HLA-DQB1	0.000000	0.000000	0.000000	
P21281	ATP6V1B2	0.000000	0.000000	0.000000	
Q6NVY1	HIBCH	0.000000	0.000000	0.000000	
Q8N0W3	FCSK	0.000000	0.000000	0.000000	
Q9ULZ2	STAP1	0.000000	0.000000	0.000000	
O00186	STXBP3	0.000000	0.000000	0.000000	
P31939	ATIC	0.000000	0.000000	0.000000	
Q9UGI0	ZRANB1	0.000000	0.000000	0.000000	
P31941	APOBEC3A	0.000000	0.000000	0.000000	
Q8N448	LNX2	0.000000	0.000000	0.000000	
Q9NRR4	DROSHA	0.000000	0.000000	0.000000	
Q8WVV5	BTN2A2	0.000000	0.000000	0.000000	
Q9HCU8	POLD4	0.000000	0.000000	0.000000	
P19532	TFE3	0.000000	0.000000	0.000000	
Q13823	GNL2	0.000000	0.000000	0.000000	
Q6SJ93	FAM111B	0.000000	0.000000	0.000000	
Q9BYH8	NFKBIZ	0.000000	0.000000	0.000000	
O14974	PPP1R12A	0.000000	0.000000	0.000000	
Q9Y5Q8	GTF3C5	0.000000	0.000000	0.000000	
Q53ET0	CRTC2	0.000000	0.000000	0.000000	
Q5SQI0	ATAT1	0.000000	0.000000	0.000000	
Q8IZK6	MCOLN2	0.000000	0.000000	0.000000	
Q9ULM3	YEATS2	0.000000	0.000000	0.000000	
O14561	NDUFAB1	0.000000	0.000000	0.000000	
Q99941	ATF6B	0.000000	0.000000	0.000000	
P21580	TNFAIP3	0.000000	0.000000	0.000000	
Q9BSF4	TIMM29	0.000000	0.000000	0.000000	
O95707	POP4	0.000000	0.000000	0.000000	
Q02040	AKAP17A	0.000000	0.000000	0.000000	
Q9H7Z3	NRDE2	0.000000	0.000000	0.000000	
P49682	CXCR3	0.000000	0.000000	0.000000	
P53602	MVD	0.000000	0.000000	0.000000	
Q8WUF5	PPP1R13L	0.000000	0.000000	0.000000	
Q92902	HPS1	0.000000	0.000000	0.000000	
Q9UKI8	TLK1	0.000000	0.000000	0.000000	
O14936	CASK	0.000000	0.000000	0.000000	
Q8WY91	THAP4	0.000000	0.000000	0.000000	
Q9Y484	WDR45	0.000000	0.000000	0.000000	
O95479	H6PD	0.000000	0.000000	0.000000	
P53985	SLC16A1	0.000000	0.000000	0.000000	
Q9BU23	LMF2	0.000000	0.000000	0.000000	
P51570	GALK1	0.000000	0.000000	0.000000	
Q9GZY6	LAT2	0.000000	0.000000	0.000000	
P17097	ZNF7	0.000000	0.000000	0.000000	
Q13561	DCTN2	0.000000	0.000000	0.000000	
O15217	GSTA4	0.000000	0.000000	0.000000	
Q9H040	SPRTN	0.000000	0.000000	0.000000	
Q9Y5P8	PPP2R3B	0.000000	0.000000	0.000000	
Q5VUJ6	LRCH2	0.000000	0.000000	0.000000	
P28749	RBL1	0.000000	0.000000	0.000000	
Q7L2H7	EIF3M	0.000000	0.000000	0.000000	
P52756	RBM5	0.000000	0.000000	0.000000	
Q92871	PMM1	0.000000	0.000000	0.000000	
Q13454	TUSC3	0.000000	0.000000	0.000000	
Q13541	EIF4EBP1	0.000000	0.000000	0.000000	
Q5VWZ2	LYPLAL1	0.000000	0.000000	0.000000	
Q8TAP6	CEP76	0.000000	0.000000	0.000000	
Q9GZT5	WNT10A	0.000000	0.000000	0.000000	
O60602	TLR5	0.000000	0.000000	0.000000	
Q01831	XPC	0.000000	0.000000	0.000000	
Q96T23	RSF1	0.000000	0.000000	0.000000	
O94983	CAMTA2	0.000000	0.000000	0.000000	
P06241	FYN	0.000000	0.000000	0.000000	
P54802	NAGLU	0.000000	0.000000	0.000000	
Q8N6F7	GCSAM	0.000000	0.000000	0.000000	
Q8TCT7	SPPL2B	0.000000	0.000000	0.000000	
Q9NW75	GPATCH2	0.000000	0.000000	0.000000	
P49354	FNTA	0.000000	0.000000	0.000000	
Q14703	MBTPS1	0.000000	0.000000	0.000000	
Q96EX2	RNFT2	0.000000	0.000000	0.000000	
Q13363	CTBP1	0.000000	0.000000	0.000000	
Q9NXX6	NSMCE4A	0.000000	0.000000	0.000000	
A8MW92	PHF20L1	0.000000	0.000000	0.000000	
O00299	CLIC1	0.000000	0.000000	0.000000	
Q9HD42	CHMP1A	0.000000	0.000000	0.000000	
Q8NCY6	MSANTD4	0.000000	0.000000	0.000000	
P00395	MT-CO1	0.000000	0.000000	0.000000	
P18577	RHCE	0.000000	0.000000	0.000000	
Q13615	MTMR3	0.000000	0.000000	0.000000	
Q14241	ELOA	0.000000	0.000000	0.000000	
P0C024	NUDT7	0.000000	0.000000	0.000000	
Q86UP2	KTN1	0.000000	0.000000	0.000000	
Q12894	IFRD2	0.000000	0.000000	0.000000	
O95164	UBL3	0.000000	0.000000	0.000000	
Q15361	TTF1	0.000000	0.000000	0.000000	
Q15382	RHEB	0.000000	0.000000	0.000000	
O14503	BHLHE40	0.000000	0.000000	0.000000	
O95807	TMEM50A	0.000000	0.000000	0.000000	
Q6L8Q7	PDE12	0.000000	0.000000	0.000000	
Q8TCX1	DYNC2LI1	0.000000	0.000000	0.000000	
Q96C00	ZBTB9	0.000000	0.000000	0.000000	
P55042	RRAD	0.000000	0.000000	0.000000	
P56192	MARS1	0.000000	0.000000	0.000000	
Q6GYQ0	RALGAPA1	0.000000	0.000000	0.000000	
Q9UHL4	DPP7	0.000000	0.000000	0.000000	
Q16186	ADRM1	0.000000	0.000000	0.000000	
Q17R98	ZNF827	0.000000	0.000000	0.000000	
Q9UPN9	TRIM33	0.000000	0.000000	0.000000	
Q9NPA0	EMC7	0.000000	0.000000	0.000000	
P14625	HSP90B1	0.000000	0.000000	0.000000	
O60307	MAST3	0.000000	0.000000	0.000000	
Q9H3H3	C11orf68	0.000000	0.000000	0.000000	
Q96BI1	SLC67A1	0.000000	0.000000	0.000000	
O75153	CLUH	0.000000	0.000000	0.000000	
Q9BTT4	MED10	0.000000	0.000000	0.000000	
P50539	MXI1	0.000000	0.000000	0.000000	
O75820	ZNF189	0.000000	0.000000	0.000000	
P00519	ABL1	0.000000	0.000000	0.000000	
Q01081	U2AF1	0.000000	0.000000	0.000000	
O94806	PRKD3	0.000000	0.000000	0.000000	
P57060	RWDD2B	0.000000	0.000000	0.000000	
Q7Z4S6	KIF21A	0.000000	0.000000	0.000000	
Q9GZR2	REXO4	0.000000	0.000000	0.000000	
O14628	ZNF195	0.000000	0.000000	0.000000	
O00311	CDC7	0.000000	0.000000	0.000000	
P16930	FAH	0.000000	0.000000	0.000000	
Q9Y530	OARD1	0.000000	0.000000	0.000000	
Q9C0H2	TTYH3	0.000000	0.000000	0.000000	
Q15102	PAFAH1B3	0.000000	0.000000	0.000000	
Q8IZC4	RTKN2	0.000000	0.000000	0.000000	
Q6TFL4	KLHL24	0.000000	0.000000	0.000000	
P49721	PSMB2	0.000000	0.000000	0.000000	
Q96AJ1	CLUAP1	0.000000	0.000000	0.000000	
O43809	NUDT21	0.000000	0.000000	0.000000	
P51571	SSR4	0.000000	0.000000	0.000000	
Q9HAB8	PPCS	0.000000	0.000000	0.000000	
Q9P260	RELCH	0.000000	0.000000	0.000000	
O00746	NME4	0.000000	0.000000	0.000000	
B2RTY4	MYO9A	0.000000	0.000000	0.000000	
O75159	SOCS5	0.000000	0.000000	0.000000	
Q99675	CGRRF1	0.000000	0.000000	0.000000	
Q9HAB3	SLC52A2	0.000000	0.000000	0.000000	
P11161	EGR2	0.000000	0.000000	0.000000	
Q6IN85	PPP4R3A	0.000000	0.000000	0.000000	
P0C875	FAM228B	0.000000	0.000000	0.000000	
P61006	RAB8A	0.000000	0.000000	0.000000	
Q6Q0C0	TRAF7	0.000000	0.000000	0.000000	
Q9NUQ8	ABCF3	0.000000	0.000000	0.000000	
A2RRH5	WDR27	0.000000	0.000000	0.000000	
O60524	NEMF	0.000000	0.000000	0.000000	
Q96IG2	FBXL20	0.000000	0.000000	0.000000	
Q9BWT6	MND1	0.000000	0.000000	0.000000	
O14910	LIN7A	0.000000	0.000000	0.000000	
Q96BP3	PPWD1	0.000000	0.000000	0.000000	
Q9P227	ARHGAP23	0.000000	0.000000	0.000000	
O94916	NFAT5	0.000000	0.000000	0.000000	
Q9ULQ1	TPCN1	0.000000	0.000000	0.000000	
Q13148	TARDBP	0.000000	0.000000	0.000000	
Q2M3X9	ZNF674	0.000000	0.000000	0.000000	
Q9HC21	SLC25A19	0.000000	0.000000	0.000000	
Q5VW38	GPR107	0.000000	0.000000	0.000000	
C9JN71	ZNF878	0.000000	0.000000	0.000000	
Q9HAU8	RNPEPL1	0.000000	0.000000	0.000000	
O95861	BPNT1	0.000000	0.000000	0.000000	
Q14C86	GAPVD1	0.000000	0.000000	0.000000	
O95243	MBD4	0.000000	0.000000	0.000000	
Q6P1A2	LPCAT3	0.000000	0.000000	0.000000	
Q9Y5N6	ORC6	0.000000	0.000000	0.000000	
Q16611	BAK1	0.000000	0.000000	0.000000	
Q96CT7	CCDC124	0.000000	0.000000	0.000000	
Q96PV7	FAM193B	0.000000	0.000000	0.000000	
Q15561	TEAD4	0.000000	0.000000	0.000000	
O15021	MAST4	0.000000	0.000000	0.000000	
Q5VWJ9	SNX30	0.000000	0.000000	0.000000	
Q99747	NAPG	0.000000	0.000000	0.000000	
Q9NXN4	GDAP2	0.000000	0.000000	0.000000	
Q9BYM8	RBCK1	0.000000	0.000000	0.000000	
Q9NR56	MBNL1	0.000000	0.000000	0.000000	
Q659C4	LARP1B	0.000000	0.000000	0.000000	
P22695	UQCRC2	0.000000	0.000000	0.000000	
Q9H1J7	WNT5B	0.000000	0.000000	0.000000	
Q9H422	HIPK3	0.000000	0.000000	0.000000	
